frame_idx,ts_sec,local_track_id,tracklet_id,source_gid,assigned_final_gid_internal,final_global_id,x1,y1,x2,y2,cx,cy,bbox_area_ratio,tracklet_quality,stayed_global_id_0,best_reid_match_id,best_reid_sim,best_reid_deep_sim,second_best_match_id,second_best_sim,margin,new_global_id_allowed,blocking_reason,absorbed_into,gt_person_id_from_audit,pred_in_audit,audit_iou,gt_from_archive_match,archive_iou,resolved_gt_person,is_target_gt_7_10_11,raw_decision_reason
1660,138.3333,,0,0,0,0,724.15,232.02,915.69,871.14,819.9,551.6,0.03321,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1660,138.3333,,0,0,0,0,2001.78,330.44,2176.46,710.19,2089.1,520.3,0.01799,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1660,138.3333,,0,0,0,0,2430.64,1442.42,2560.00,1893.32,2495.3,1667.9,0.01582,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1660,138.3333,1,17,1,50,3,1262.02,354.98,1494.48,740.91,1378.2,547.9,0.02434,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1661,138.4167,,0,0,0,0,1482.05,344.11,1636.29,845.24,1559.2,594.7,0.02097,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1661,138.4167,,0,0,0,0,2430.65,1442.40,2560.00,1893.37,2495.3,1667.9,0.01582,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1661,138.4167,1,17,1,50,3,1262.27,356.85,1497.11,736.54,1379.7,546.7,0.02419,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1662,138.5000,,0,0,0,0,1488.62,341.44,1639.27,846.92,1563.9,594.2,0.02066,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1662,138.5000,,0,0,0,0,2430.65,1442.41,2560.00,1893.28,2495.3,1667.8,0.01582,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1662,138.5000,1,17,1,50,3,1261.87,354.81,1498.46,732.33,1380.2,543.6,0.02423,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1663,138.5833,,0,0,0,0,1488.41,340.57,1639.57,846.77,1564.0,593.7,0.02076,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1663,138.5833,,0,0,0,0,2430.65,1442.42,2560.00,1892.25,2495.3,1667.3,0.01578,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1663,138.5833,1,17,1,50,3,1262.59,357.74,1498.70,734.93,1380.6,546.3,0.02416,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1664,138.6667,,0,0,0,0,1490.76,340.63,1639.23,846.46,1565.0,593.5,0.02037,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1664,138.6667,,0,0,0,0,2430.65,1442.42,2560.00,1892.26,2495.3,1667.3,0.01578,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1664,138.6667,1,17,1,50,3,1263.45,354.68,1500.47,735.40,1382.0,545.0,0.02448,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1665,138.7500,,0,0,0,0,1490.73,340.97,1639.05,846.39,1564.9,593.7,0.02034,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1665,138.7500,,0,0,0,0,2430.64,1442.45,2560.00,1892.24,2495.3,1667.3,0.01578,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1665,138.7500,1,17,1,50,3,1264.07,354.58,1500.11,738.14,1382.1,546.4,0.02456,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1666,138.8333,,0,0,0,0,1484.63,343.24,1635.28,845.09,1560.0,594.2,0.02051,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1666,138.8333,,0,0,0,0,2430.64,1442.47,2560.00,1892.33,2495.3,1667.4,0.01579,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1666,138.8333,1,17,1,50,3,1264.06,356.15,1501.23,736.02,1382.6,546.1,0.02444,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1667,138.9167,,0,0,0,0,1481.34,345.78,1635.84,844.15,1558.6,595.0,0.02089,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1667,138.9167,,0,0,0,0,2429.93,1445.77,2560.00,1901.62,2495.0,1673.7,0.01608,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1667,138.9167,1,17,1,50,3,1265.66,356.82,1494.17,744.14,1379.9,550.5,0.02401,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1668,139.0000,,0,0,0,0,1482.73,346.76,1636.23,843.36,1559.5,595.1,0.02068,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),11,8,0.821,,0.000,11,YES,not_in_decisions
1668,139.0000,,0,0,0,0,2429.76,1445.74,2560.00,1913.15,2494.9,1679.4,0.01651,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1668,139.0000,1,17,1,50,3,1265.54,357.74,1493.96,744.35,1379.8,551.0,0.02396,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.042,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1669,139.0833,,0,0,0,0,1482.91,345.63,1636.36,842.86,1559.6,594.2,0.02070,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1669,139.0833,,0,0,0,0,2429.75,1445.56,2560.00,1913.35,2494.9,1679.5,0.01653,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1669,139.0833,1,17,1,50,3,1265.75,357.68,1494.82,744.69,1380.3,551.2,0.02405,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1670,139.1667,,0,0,0,0,1481.63,345.09,1636.92,842.94,1559.3,594.0,0.02097,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1670,139.1667,,0,0,0,0,2429.75,1445.57,2560.00,1913.48,2494.9,1679.5,0.01653,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1670,139.1667,1,17,1,50,3,1266.56,359.12,1491.58,743.79,1379.1,551.5,0.02348,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1671,139.2500,,0,0,0,0,1487.74,340.67,1643.18,844.83,1565.5,592.8,0.02126,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1671,139.2500,,0,0,0,0,2429.75,1445.56,2560.00,1913.59,2494.9,1679.6,0.01654,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1671,139.2500,1,17,1,50,3,1266.78,361.64,1504.28,743.89,1385.5,552.8,0.02463,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1672,139.3333,,0,0,0,0,1487.67,341.17,1643.06,845.38,1565.4,593.3,0.02125,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1672,139.3333,,0,0,0,0,2429.73,1445.55,2560.00,1914.82,2494.9,1680.2,0.01658,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1672,139.3333,1,17,1,50,3,1267.31,361.42,1523.82,740.74,1395.6,551.1,0.02639,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1673,139.4167,,0,0,0,0,1488.21,341.06,1642.43,846.14,1565.3,593.6,0.02113,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1673,139.4167,,0,0,0,0,2429.73,1445.57,2560.00,1914.52,2494.9,1680.0,0.01657,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1673,139.4167,1,17,1,50,3,1273.51,363.37,1529.80,747.40,1401.7,555.4,0.02670,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1674,139.5000,,0,0,0,0,1488.89,341.09,1643.03,846.25,1566.0,593.7,0.02112,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1674,139.5000,,0,0,0,0,777.20,210.58,949.61,715.46,863.4,463.0,0.02361,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1674,139.5000,,0,0,0,0,2429.75,1445.57,2560.00,1914.31,2494.9,1679.9,0.01656,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1674,139.5000,1,17,1,50,3,1275.79,365.86,1529.29,748.13,1402.5,557.0,0.02629,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1675,139.5833,,0,0,0,0,1489.89,341.78,1644.30,845.93,1567.1,593.9,0.02112,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1675,139.5833,,0,0,0,0,779.11,210.71,956.95,733.65,868.0,472.2,0.02523,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1675,139.5833,,0,0,0,0,2429.74,1445.56,2560.00,1914.72,2494.9,1680.1,0.01658,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1675,139.5833,1,17,1,50,3,1275.82,363.68,1532.61,745.90,1404.2,554.8,0.02662,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1676,139.6667,,0,0,0,0,1491.32,341.45,1644.27,845.74,1567.8,593.6,0.02092,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1676,139.6667,,0,0,0,0,2429.74,1445.56,2560.00,1914.64,2494.9,1680.1,0.01658,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1676,139.6667,1,17,1,50,3,1274.29,372.64,1536.35,740.70,1405.3,556.7,0.02616,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1677,139.7500,,0,0,0,0,1494.76,340.85,1645.30,832.66,1570.0,586.8,0.02008,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1677,139.7500,,0,0,0,0,821.17,212.12,999.15,654.59,910.2,433.4,0.02136,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1677,139.7500,,0,0,0,0,2429.74,1445.56,2560.00,1914.65,2494.9,1680.1,0.01658,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1677,139.7500,1,17,1,50,3,1272.72,374.35,1532.89,807.37,1402.8,590.9,0.03056,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1678,139.8333,,0,0,0,0,1495.10,342.04,1644.68,838.50,1569.9,590.3,0.02014,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1678,139.8333,,0,0,0,0,836.94,213.58,1003.19,654.80,920.1,434.2,0.01990,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1678,139.8333,,0,0,0,0,2429.74,1445.61,2560.00,1914.63,2494.9,1680.1,0.01657,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1678,139.8333,1,17,1,50,3,1299.94,386.13,1530.69,826.34,1415.3,606.2,0.02755,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1679,139.9167,,0,0,0,0,1509.43,343.91,1646.83,831.73,1578.1,587.8,0.01818,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1679,139.9167,,0,0,0,0,860.75,212.45,1027.24,650.59,944.0,431.5,0.01979,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1679,139.9167,1,17,1,50,3,1316.30,396.35,1615.62,825.79,1466.0,611.1,0.03487,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1680,140.0000,,0,0,0,0,1237.49,258.75,1406.08,691.24,1321.8,475.0,0.01978,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1680,140.0000,,0,0,0,0,867.03,211.88,1030.73,652.04,948.9,432.0,0.01955,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1680,140.0000,1,17,1,50,3,1335.93,417.53,1628.63,844.06,1482.3,630.8,0.03387,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1681,140.0833,,0,0,0,0,879.82,208.87,1043.53,656.23,961.7,432.6,0.01987,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1681,140.0833,1,17,1,50,3,1358.15,398.63,1624.80,847.84,1491.5,623.2,0.03249,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1682,140.1667,,0,0,0,0,1245.79,258.38,1419.92,687.00,1332.9,472.7,0.02025,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1682,140.1667,,0,0,0,0,888.26,207.10,1063.28,646.87,975.8,427.0,0.02088,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1682,140.1667,1,17,1,50,3,1400.51,399.99,1642.66,845.87,1521.6,622.9,0.02929,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1683,140.2500,,0,0,0,0,895.43,205.76,1077.66,645.36,986.5,425.6,0.02173,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1683,140.2500,1,17,1,50,3,1430.65,396.26,1646.66,843.80,1538.7,620.0,0.02622,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1684,140.3333,,0,0,0,0,907.39,206.35,1086.85,648.94,997.1,427.6,0.02155,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1684,140.3333,1,17,1,50,3,1437.92,408.73,1652.78,849.08,1545.4,628.9,0.02567,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1685,140.4167,,0,0,0,0,1241.53,259.10,1444.34,688.39,1342.9,473.7,0.02362,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1685,140.4167,,0,0,0,0,945.65,201.39,1103.27,642.44,1024.5,421.9,0.01886,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1685,140.4167,1,17,1,50,3,1452.28,413.54,1672.64,846.22,1562.5,629.9,0.02586,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1686,140.5000,,0,0,0,0,1239.28,259.05,1420.56,685.07,1329.9,472.1,0.02095,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1686,140.5000,,0,0,0,0,955.82,198.92,1117.60,632.09,1036.7,415.5,0.01901,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1686,140.5000,1,17,1,50,3,1470.52,377.58,1672.48,860.62,1571.5,619.1,0.02646,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1687,140.5833,,0,0,0,0,957.62,201.11,1128.18,644.49,1042.9,422.8,0.02051,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1687,140.5833,1,17,1,50,3,1473.52,354.88,1689.00,870.46,1581.3,612.7,0.03014,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1688,140.6667,,0,0,0,0,1240.39,259.62,1419.40,686.21,1329.9,472.9,0.02071,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1688,140.6667,1,17,1,50,3,1476.09,356.92,1696.37,870.01,1586.2,613.5,0.03066,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1689,140.7500,,0,0,0,0,987.43,207.30,1158.61,600.47,1073.0,403.9,0.01826,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1689,140.7500,1,17,1,50,3,1475.27,413.76,1708.72,871.82,1592.0,642.8,0.02901,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1690,140.8333,,0,0,0,0,995.82,205.66,1171.16,606.26,1083.5,406.0,0.01905,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1690,140.8333,1,17,1,50,3,1472.69,349.23,1714.65,872.45,1593.7,610.8,0.03434,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1691,140.9167,1,17,1,50,3,1468.02,421.10,1720.86,872.59,1594.4,646.8,0.03097,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=3,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1692,141.0000,1,17,1,50,6,1462.81,403.79,1716.93,882.91,1589.9,643.4,0.03303,0.939235224521339,no,50,0.8577,0.7421,41,0.8298,0.0279,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=6,6,8,0.859,,0.000,6,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
